ID;EMAIL;NOME;DT_NASC;SEXO;CADASTRO;CIDADE;ESTADO;RECEBE_EMAIL;;;;
142821;142821@testexp00.com.br;RICARDO;26/10/1999;;29/02/2020;;;0;;;;
142823;142823@testexp00.com.br;GABRIEL;02/11/1999;;29/02/2020;;;1;;;;
142825;142825@testexp00.com.br;REYNALDO;02/11/1999;;29/02/2020;;;1;;;;
142827;142827@testexp00.com.br;HELOISA;02/11/1999;F;29/02/2020;PORTO ALEGRE;RS;1;;;;
142829;142829@testexp00.com.br;LEEATUR;02/11/1999;;29/02/2020;;;1;;;;
142832;142832@testexp00.com.br;LEEATUR;02/11/1999;;29/02/2020;;;1;;;;
142835;142835@testexp00.com.br;DEBORA;02/11/1999;F;29/02/2020;CRICIÚMA;SC;1;;;;
142836;142836@testexp00.com.br;LEEATUR;02/11/1999;;29/02/2020;;;1;;;;
142839;142839@testexp00.com.br;LEEATUR;02/11/1999;;29/02/2020;;;1;;;;
142841;142841@testexp00.com.br;LEEATUR;13/11/1999;;29/02/2020;;;1;;;;
142843;142843@testexp00.com.br;RITA;13/11/1999;F;29/02/2020;FLORIANÓPOLIS;SC;0;;;;
142845;142845@testexp00.com.br;CRISTIANE;17/11/1999;F;29/02/2020;CAXIAS DO SUL;RS;1;;;;
142848;142848@testexp00.com.br;GILVANIA;17/11/1999;F;29/02/2020;BRASÍLIA;DF;1;;;;
142852;142852@testexp00.com.br;ARTUR;17/11/1999;;29/02/2020;;;1;;;;
142858;142858@testexp00.com.br;CASSIANO;17/11/1999;M;29/02/2020;ERECHIM;RS;1;;;;
142860;142860@testexp00.com.br;JUNIOR;17/11/1999;M;29/02/2020;CAPÃO DA CANOA;RS;1;;;;
142862;142862@testexp00.com.br;SUELLEN;17/11/1999;F;29/02/2020;CAMPO BOM;RS;1;;;;
142866;142866@testexp00.com.br;WILLIAM;17/11/1999;M;29/02/2020;PONTA GROSSA;PR;1;;;;
142868;142868@testexp00.com.br;LUIZ;17/11/1999;;29/02/2020;;;1;;;;
142871;142871@testexp00.com.br;GUILHERME;17/11/1999;M;29/02/2020;PORTO ALEGRE;RS;1;;;;
142874;142874@testexp00.com.br;TATIANE;01/12/1999;F;29/02/2020;IÇARA;SC;1;;;;
142876;142876@testexp00.com.br;NARA;01/12/1999;;29/02/2020;;;1;;;;
142878;142878@testexp00.com.br;THALES;01/12/1999;M;29/02/2020;BELO HORIZONTE;MG;0;;;;
142882;142882@testexp00.com.br;LEONARDO;01/12/1999;M;29/02/2020;CURITIBA;PR;0;;;;
142885;142885@testexp00.com.br;MONALISE;01/12/1999;;29/02/2020;;;1;;;;
142890;142890@testexp00.com.br;RENATTA;08/12/1999;;29/02/2020;;;1;;;;
142893;142893@testexp00.com.br;JULIO;08/12/1999;;29/02/2020;;;1;;;;
142894;142894@testexp00.com.br;MARIA;08/12/1999;;29/02/2020;;;1;;;;
142911;142911@testexp00.com.br;EDUARDO;29/12/1999;M;01/03/2020;PORTO ALEGRE;RS;0;;;;
142913;142913@testexp00.com.br;ELZA;29/12/1999;;01/03/2020;;;1;;;;
142915;142915@testexp00.com.br;RAMON;23/08/1952;M;01/03/2020;COCAL DO SUL;SC;1;;;;
142917;142917@testexp00.com.br;ARIEL;01/09/1952;F;01/03/2020;COCAL DO SUL;SC;0;;;;
142919;142919@testexp00.com.br;CHARLES;01/09/1952;;01/03/2020;;;1;;;;
142921;142921@testexp00.com.br;OSVALDO;01/09/1952;;01/03/2020;;;1;;;;
142924;142924@testexp00.com.br;ANDRE;01/09/1952;M;01/03/2020;PORTO ALEGRE;RS;1;;;;
142926;142926@testexp00.com.br;ADRIANO;13/10/1952;M;01/03/2020;PORTO ALEGRE;RS;1;;;;
142928;142928@testexp00.com.br;MONALISE;21/10/1952;F;01/03/2020;GRAMADO;RS;0;;;;
142931;142931@testexp00.com.br;ERIKA;21/10/1952;;01/03/2020;;;1;;;;
142933;142933@testexp00.com.br;MONALISE;25/10/1952;;01/03/2020;;;1;;;;
142937;142937@testexp00.com.br;CESAR;01/11/1952;M;01/03/2020;VACARIA;RS;1;;;;
142939;142939@testexp00.com.br;GIOVANNA;12/11/1952;;01/03/2020;;;1;;;;
142941;142941@testexp00.com.br;RICARDO;12/11/1952;;01/03/2020;;;1;;;;
142943;142943@testexp00.com.br;ARTUR;22/11/1952;;01/03/2020;;;1;;;;
142945;142945@testexp00.com.br;CARINE;22/11/1952;F;01/03/2020;PORTO ALEGRE;RS;1;;;;
142947;142947@testexp00.com.br;NILDO;22/11/1952;M;01/03/2020;EUNÁPOLIS;BA;0;;;;
142948;142948@testexp00.com.br;GABRIELA;26/11/1952;F;01/03/2020;EUNÁPOLIS;BA;1;;;;
142952;142952@testexp00.com.br;JULIANA;01/12/1952;F;01/03/2020;NOVO HAMBURGO;RS;1;;;;
142955;142955@testexp00.com.br;ROBERTA;06/12/1952;;01/03/2020;;;1;;;;
142959;142959@testexp00.com.br;VALDINEIA;08/12/1952;;01/03/2020;;;1;;;;
142961;142961@testexp00.com.br;GABRIELA;08/12/1952;;01/03/2020;;;1;;;;
142964;142964@testexp00.com.br;ODARIA;08/12/1952;;01/03/2020;;;1;;;;
142967;142967@testexp00.com.br;NEUZA;10/12/1952;F;01/03/2020;FLORIANÓPOLIS;SC;1;;;;
142972;142972@testexp00.com.br;LISANDRA;23/12/1952;F;01/03/2020;PORTO ALEGRE;RS;1;;;;
142974;142974@testexp00.com.br;MONIQUE;23/12/1952;F;01/03/2020;NAVEGANTES;SC;1;;;;
142976;142976@testexp00.com.br;GABRIELA;07/01/1931;F;01/03/2020;CURITIBA;PR;1;;;;
142978;142978@testexp00.com.br;SHEILA;18/01/1931;F;01/03/2020;CANOAS;RS;1;;;;
142980;142980@testexp00.com.br;CARLOS;18/01/1931;;01/03/2020;;;1;;;;
142982;142982@testexp00.com.br;VINICIUS;26/01/1931;M;01/03/2020;PORTO ALEGRE;RS;1;;;;
142984;142984@testexp00.com.br;FRANCISCO;31/01/1931;M;01/03/2020;SANTA ROSA;RS;1;;;;
142986;142986@testexp00.com.br;FLAVIO;31/01/1931;M;01/03/2020;NAVEGANTES;SC;1;;;;
142987;142987@testexp00.com.br;JULIANA;31/01/1931;F;01/03/2020;NOVO HAMBURGO;RS;1;;;;
142991;142991@testexp00.com.br;GILSO;31/01/1931;M;01/03/2020;FLORIANÓPOLIS;SC;0;;;;
142993;142993@testexp00.com.br;VERA;16/02/1931;F;01/03/2020;PORTO ALEGRE;RS;0;;;;
142994;142994@testexp00.com.br;JEANETE;02/03/1931;;01/03/2020;;;1;;;;
142996;142996@testexp00.com.br;GABRIELA;02/03/1931;;01/03/2020;;;1;;;;
142998;142998@testexp00.com.br;LILIANE;02/03/1931;;01/03/2020;;;1;;;;
143000;143000@testexp00.com.br;NATASHA;02/03/1931;F;01/03/2020;ITAJAÍ;SC;1;;;;
143002;143002@testexp00.com.br;FERNANDO;02/03/1931;M;01/03/2020;ITAJAÍ;SC;1;;;;
143004;143004@testexp00.com.br;JULIO;02/03/1931;M;01/03/2020;CANOAS;RS;1;;;;
143006;143006@testexp00.com.br;GERMANA;02/03/1931;;01/03/2020;;;1;;;;
143012;143012@testexp00.com.br;JOSE;04/03/1931;;01/03/2020;;;1;;;;
143014;143014@testexp00.com.br;SARA;04/03/1931;;01/03/2020;;;1;;;;
143017;143017@testexp00.com.br;INESANGELA;10/03/1931;;01/03/2020;;;1;;;;
143020;143020@testexp00.com.br;TEREZINHA;10/03/1931;;01/03/2020;;;1;;;;
143021;143021@testexp00.com.br;MATTWE;17/03/1931;;01/03/2020;;;1;;;;
143023;143023@testexp00.com.br;JOAO;17/03/1931;;01/03/2020;;;1;;;;
143025;143025@testexp00.com.br;NIVIANE;17/03/1931;F;01/03/2020;CAXIAS DO SUL;RS;1;;;;
143027;143027@testexp00.com.br;SAMANTHA;17/03/1931;F;01/03/2020;BENTO GONÇALVES;RS;0;;;;
143029;143029@testexp00.com.br;TAYS;21/03/1931;F;01/03/2020;CHAPECÓ;SC;1;;;;
143037;143037@testexp00.com.br;CLARISSA;05/04/1931;;01/03/2020;;;1;;;;
143045;143045@testexp00.com.br;LEONARDO;05/04/1931;;02/03/2020;;;1;;;;
143050;143050@testexp00.com.br;VALDINEIA;13/04/1931;;02/03/2020;;;1;;;;
143052;143052@testexp00.com.br;ANTONINO;13/04/1931;M;02/03/2020;BALNEÁRIO CAMBORIÚ;SC;1;;;;
143054;143054@testexp00.com.br;ELISABETH;13/04/1931;;02/03/2020;;;1;;;;
143055;143055@testexp00.com.br;ELISABETH;13/04/1931;;02/03/2020;;;1;;;;
143056;143056@testexp00.com.br;EDUARDO;20/04/1931;M;02/03/2020;PIRACICABA;SP;1;;;;
143058;143058@testexp00.com.br;IVAN;20/04/1931;;02/03/2020;;;1;;;;
143061;143061@testexp00.com.br;FERNANDO;20/04/1931;;02/03/2020;;;1;;;;
143063;143063@testexp00.com.br;GUSTAVO;22/04/1931;;02/03/2020;;;1;;;;
143065;143065@testexp00.com.br;IRIS;22/04/1931;;02/03/2020;;;1;;;;
143068;143068@testexp00.com.br;ERICA;04/05/1931;;02/03/2020;;;1;;;;
143070;143070@testexp00.com.br;RODRIGO;04/05/1931;M;02/03/2020;RIO DE JANEIRO;RJ;0;;;;
143071;143071@testexp00.com.br;JULIAN;04/05/1931;;02/03/2020;;;1;;;;
143073;143073@testexp00.com.br;JULIAN;17/05/1931;;02/03/2020;;;1;;;;
143075;143075@testexp00.com.br;MARCO;17/05/1931;M;02/03/2020;PORTO ALEGRE;RS;1;;;;
143078;143078@testexp00.com.br;NARA;17/05/1931;F;02/03/2020;NATAL;RN;1;;;;
143081;143081@testexp00.com.br;ROSELI;17/05/1931;M;02/03/2020;GRAMADO;RS;1;;;;
143083;143083@testexp00.com.br;FERNANDA;20/05/1931;;02/03/2020;;;1;;;;
143085;143085@testexp00.com.br;DEVANIR;20/05/1931;M;02/03/2020;MARINGÁ;PR;1;;;;
143086;143086@testexp00.com.br;ANGELA;01/06/1931;F;02/03/2020;MARINGÁ;PR;0;;;;
143087;143087@testexp00.com.br;MARIA;02/06/1931;F;02/03/2020;PETRÓPOLIS;RJ;0;;;;
143090;143090@testexp00.com.br;ANDRELISE;03/06/1931;F;02/03/2020;PASSO FUNDO;RS;1;;;;
143092;143092@testexp00.com.br;ELISA;06/06/1931;;02/03/2020;;;1;;;;
143112;143112@testexp00.com.br;FELIPE;08/06/1931;M;03/03/2020;PORTO ALEGRE;RS;1;;;;
143114;143114@testexp00.com.br;JADER;09/06/1931;M;03/03/2020;CANOAS;RS;1;;;;
143116;143116@testexp00.com.br;TAMIRIS;09/06/1931;;03/03/2020;;;1;;;;
143117;143117@testexp00.com.br;VANDERLEI;15/06/1931;M;03/03/2020;SANTA MARIA;RS;1;;;;
143119;143119@testexp00.com.br;MARCOS;15/06/1931;;03/03/2020;;;1;;;;
143123;143123@testexp00.com.br;GERMANA;15/06/1931;F;03/03/2020;JOÃO PESSOA;PB;1;;;;
143126;143126@testexp00.com.br;ANTONIO;23/06/1931;;03/03/2020;;;1;;;;
143129;143129@testexp00.com.br;GAYA;28/06/1931;;03/03/2020;;;1;;;;
143130;143130@testexp00.com.br;RAFAEL;28/06/1931;;03/03/2020;;;1;;;;
143133;143133@testexp00.com.br;LUANA;06/07/1931;;03/03/2020;;;1;;;;
143135;143135@testexp00.com.br;MICHAELA;06/07/1931;;03/03/2020;;;1;;;;
143137;143137@testexp00.com.br;PAULO;14/07/1931;M;03/03/2020;PORTO ALEGRE;RS;1;;;;
143139;143139@testexp00.com.br;CIBELLY;14/07/1931;;03/03/2020;;;1;;;;
143141;143141@testexp00.com.br;LAURA;14/07/1931;;03/03/2020;;;1;;;;
143144;143144@testexp00.com.br;VIVIANE;19/07/1931;F;03/03/2020;SÃO PAULO;SP;1;;;;
143146;143146@testexp00.com.br;CARLO;21/07/1931;M;03/03/2020;URUBICI;SC;1;;;;
143148;143148@testexp00.com.br;PRISCILLA;25/07/1931;;03/03/2020;;;1;;;;
143152;143152@testexp00.com.br;SARA;25/07/1931;;03/03/2020;;;1;;;;
143154;143154@testexp00.com.br;ROGERIO;25/07/1931;;03/03/2020;;;1;;;;
143157;143157@testexp00.com.br;LUCIANA;01/08/1931;;03/03/2020;;;1;;;;
143159;143159@testexp00.com.br;ADRIANA;01/08/1931;F;03/03/2020;PORTO ALEGRE;RS;1;;;;
143163;143163@testexp00.com.br;GISLAINI;01/08/1931;F;03/03/2020;GRAVATAÍ;RS;1;;;;
143165;143165@testexp00.com.br;FERNANDA;01/08/1931;;03/03/2020;;;1;;;;
143167;143167@testexp00.com.br;IRIO;01/08/1931;;03/03/2020;;;1;;;;
143171;143171@testexp00.com.br;ADILSON;09/08/1931;;03/03/2020;;;1;;;;
143173;143173@testexp00.com.br;JESSICA;17/08/1931;;03/03/2020;;;1;;;;
143180;143180@testexp00.com.br;RENATA;17/08/1931;;03/03/2020;;;1;;;;
143182;143182@testexp00.com.br;EDMEA;17/08/1931;;03/03/2020;;;1;;;;
143186;143186@testexp00.com.br;EDER;17/08/1931;;03/03/2020;;;1;;;;
143188;143188@testexp00.com.br;LIZIANE;22/10/1999;;03/03/2020;;;1;;;;
143191;143191@testexp00.com.br;MANOEL;22/10/1999;M;03/03/2020;NATAL;RN;1;;;;
143194;143194@testexp00.com.br;SAULO;22/10/1999;M;03/03/2020;NATAL;RN;1;;;;
143198;143198@testexp00.com.br;LUCIANA;14/04/1999;;03/03/2020;;;1;;;;
143200;143200@testexp00.com.br;CAROLINE;27/04/1999;F;03/03/2020;CACHOEIRINHA;RS;1;;;;
143210;143210@testexp00.com.br;EMERSON;27/04/1999;;03/03/2020;GRAMADO;RS;1;;;;
143215;143215@testexp00.com.br;LOURDES;10/04/1992;F;03/03/2020;PORTO ALEGRE;RS;1;;;;
143217;143217@testexp00.com.br;JARBAS;10/04/1992;M;03/03/2020;RIO DE JANEIRO;RJ;1;;;;
143219;143219@testexp00.com.br;JANETE;17/04/1992;;03/03/2020;;;1;;;;
143220;143220@testexp00.com.br;KARINA;07/05/1992;;03/03/2020;;;1;;;;
143221;143221@testexp00.com.br;GRAZIELA;15/08/1992;;03/03/2020;;;1;;;;
143222;143222@testexp00.com.br;GRAZIELA;25/11/1992;;03/03/2020;;;1;;;;
143223;143223@testexp00.com.br;MARIA;25/11/1992;;03/03/2020;;;1;;;;
143226;143226@testexp00.com.br;FERNANDA;25/11/1992;M;03/03/2020;BROCHIER;RS;1;;;;
143228;143228@testexp00.com.br;ALEXANDRE;11/12/1992;M;03/03/2020;BRUSQUE;SC;1;;;;
143230;143230@testexp00.com.br;FERNANDA;11/12/1992;;03/03/2020;;;1;;;;
143232;143232@testexp00.com.br;JORGE;11/01/1999;M;03/03/2020;PORTO ALEGRE;RS;1;;;;
143234;143234@testexp00.com.br;STEPHANIE;24/03/1999;F;03/03/2020;PORTO ALEGRE;RS;0;;;;
143236;143236@testexp00.com.br;EMANUELLE;12/10/1992;F;03/03/2020;PORTO ALEGRE;RS;1;;;;
143240;143240@testexp00.com.br;CARLA;17/04/1999;F;03/03/2020;RIO DE JANEIRO;RJ;1;;;;
143242;143242@testexp00.com.br;CARLA;17/04/1999;;03/03/2020;;;1;;;;
143244;143244@testexp00.com.br;PATRICIA;21/10/1999;;03/03/2020;;;1;;;;
143246;143246@testexp00.com.br;PAULO;21/10/1999;M;03/03/2020;FLORIANÓPOLIS;SC;0;;;;
143254;143254@testexp00.com.br;JANICE;23/10/1999;;03/03/2020;;;1;;;;
143256;143256@testexp00.com.br;DANIELE;23/10/1999;;03/03/2020;;;1;;;;
143257;143257@testexp00.com.br;DAIANE;23/10/1999;;03/03/2020;;;1;;;;
143258;143258@testexp00.com.br;DANIELA;23/10/1999;;03/03/2020;;;1;;;;
143261;143261@testexp00.com.br;GIANCARLO;23/10/1999;;03/03/2020;;;1;;;;
143268;143268@testexp00.com.br;MARIA;30/10/1999;;04/03/2020;;;1;;;;
143270;143270@testexp00.com.br;CARINA;23/02/1931;F;04/03/2020;BLUMENAU;SC;1;;;;
143274;143274@testexp00.com.br;MARCIO;07/06/1931;M;04/03/2020;VERANÓPOLIS;RS;1;;;;
143281;143281@testexp00.com.br;FERNANDO;24/08/1931;M;04/03/2020;LAJEADO;RS;0;;;;
143284;143284@testexp00.com.br;FERNANDA;27/02/1999;;04/03/2020;;;1;;;;
143288;143288@testexp00.com.br;LUIZ;27/02/1999;M;04/03/2020;FREDERICO WESTPHALEN;RS;1;;;;
143290;143290@testexp00.com.br;MARIA;25/11/1992;F;04/03/2020;FREDERICO WESTPHALEN;RS;0;;;;
143292;143292@testexp00.com.br;PAULO;25/11/1992;M;04/03/2020;BLUMENAU;SC;1;;;;
143296;143296@testexp00.com.br;IVAN;24/08/1931;M;04/03/2020;PORTO ALEGRE;RS;1;;;;
143305;143305@testexp00.com.br;MARIA;15/08/1992;;04/03/2020;;;1;;;;
143307;143307@testexp00.com.br;MARCELO;11/04/1988;;04/03/2020;;;1;;;;
143309;143309@testexp00.com.br;RAFAEL;12/04/1988;;04/03/2020;;;1;;;;
143312;143312@testexp00.com.br;RICARDO;17/05/1990;;04/03/2020;;;1;;;;
143316;143316@testexp00.com.br;MARCOS;26/05/1990;;04/03/2020;;;1;;;;
143318;143318@testexp00.com.br;MARCIELLE;28/07/1992;;04/03/2020;;;1;;;;
143320;143320@testexp00.com.br;JULIANE;01/08/1992;F;04/03/2020;ITAPEMA;SC;1;;;;
143322;143322@testexp00.com.br;JULIANE;04/08/1992;;04/03/2020;;;1;;;;
143328;143328@testexp00.com.br;ALEXANDRE;04/05/1999;;04/03/2020;;;1;;;;
143330;143330@testexp00.com.br;FELIPE;24/08/1931;;04/03/2020;;;1;;;;
143332;143332@testexp00.com.br;JESIEL;16/11/1999;M;04/03/2020;SÃO PAULO;SP;1;;;;
143334;143334@testexp00.com.br;ADRIANO;28/02/1931;;04/03/2020;;;1;;;;
143336;143336@testexp00.com.br;ADRIANO;24/08/1931;;04/03/2020;;;1;;;;
143340;143340@testexp00.com.br;JOSE;24/11/1992;M;04/03/2020;SALVADOR;BA;1;;;;
143342;143342@testexp00.com.br;ADELGIDES;24/11/1992;M;04/03/2020;BENTO GONÇALVES;RS;1;;;;
143343;143343@testexp00.com.br;BERNARDO;28/06/1999;M;04/03/2020;PORTO ALEGRE;RS;1;;;;
143345;143345@testexp00.com.br;SERGIO;22/10/1999;M;04/03/2020;ERECHIM;RS;1;;;;
143347;143347@testexp00.com.br;HUMBERTO;20/11/1999;M;04/03/2020;CAXIAS DO SUL;RS;1;;;;
143349;143349@testexp00.com.br;ANDRE;24/01/1952;M;04/03/2020;CHAPECÓ;SC;1;;;;
143351;143351@testexp00.com.br;NICOLAS;19/02/1952;;04/03/2020;;;1;;;;
143353;143353@testexp00.com.br;MARCIA;21/05/1952;F;04/03/2020;PORTO ALEGRE;RS;1;;;;
143355;143355@testexp00.com.br;FERNANDO;21/05/1952;;04/03/2020;;;1;;;;
143357;143357@testexp00.com.br;CLEIDIMAR;03/10/1952;;04/03/2020;;;1;;;;
143359;143359@testexp00.com.br;CLAUDIA;12/06/1931;F;04/03/2020;PORTO ALEGRE;RS;1;;;;
143361;143361@testexp00.com.br;FLAVIO;25/08/1931;M;04/03/2020;SÃO PAULO;SP;1;;;;
143363;143363@testexp00.com.br;BRUNO;17/06/1992;;04/03/2020;;;1;;;;
143377;143377@testexp00.com.br;JOAO;23/12/1992;M;05/03/2020;RIO DE JANEIRO;RJ;1;;;;
143382;143382@testexp00.com.br;JAIME;27/04/1999;;05/03/2020;;;1;;;;
143384;143384@testexp00.com.br;TAINARA;16/06/1999;;05/03/2020;;;1;;;;
143388;143388@testexp00.com.br;MONICA;24/08/1931;;05/03/2020;;;1;;;;
143391;143391@testexp00.com.br;ANTONIO;19/06/1992;;05/03/2020;;;1;;;;
143396;143396@testexp00.com.br;ELISVANIA;10/11/1992;;05/03/2020;;;0;;;;
143401;143401@testexp00.com.br;SIMONE;09/02/1999;;05/03/2020;;;1;;;;
143402;143402@testexp00.com.br;WERNER;15/02/1999;;05/03/2020;;;0;;;;
143404;143404@testexp00.com.br;THAIS;24/09/1999;F;05/03/2020;BALNEÁRIO CAMBORIÚ;SC;1;;;;
143407;143407@testexp00.com.br;IVETE;12/02/1999;;05/03/2020;;;1;;;;
143409;143409@testexp00.com.br;GILBERTO;14/04/1999;;05/03/2020;;;1;;;;
143411;143411@testexp00.com.br;BENNY;15/11/1999;;05/03/2020;;;1;;;;
143417;143417@testexp00.com.br;GENI;15/11/1999;F;05/03/2020;FLORIANÓPOLIS;SC;1;;;;
143419;143419@testexp00.com.br;BETINA;15/05/1992;F;05/03/2020;IVOTI;RS;1;;;;
143425;143425@testexp00.com.br;AMANDA;15/05/1992;F;05/03/2020;MARINGÁ;PR;1;;;;
143428;143428@testexp00.com.br;ANDREA;11/12/1999;;05/03/2020;;;1;;;;
143430;143430@testexp00.com.br;SERGIO;20/01/1952;M;05/03/2020;MARINGÁ;PR;1;;;;
143432;143432@testexp00.com.br;MARCIO;24/10/1952;M;05/03/2020;FLORIANÓPOLIS;SC;1;;;;
143434;143434@testexp00.com.br;ANDRE;06/05/1931;M;05/03/2020;CAMBARÁ DO SUL;RS;1;;;;
143437;143437@testexp00.com.br;LARISSA;06/05/1931;;05/03/2020;;;1;;;;
143439;143439@testexp00.com.br;DIONATAN;29/07/1931;;05/03/2020;;;1;;;;
143440;143440@testexp00.com.br;ELIANE;24/08/1931;;05/03/2020;;;1;;;;
143442;143442@testexp00.com.br;FILIPE;29/02/1999;;05/03/2020;;;1;;;;
143445;143445@testexp00.com.br;SERGIO;04/03/1999;M;05/03/2020;PORTO ALEGRE;RS;1;;;;
143453;143453@testexp00.com.br;VANDERCI;26/10/1999;M;05/03/2020;SÃO PAULO;SP;0;;;;
143455;143455@testexp00.com.br;LETICIA;26/10/1999;;05/03/2020;;;1;;;;
143457;143457@testexp00.com.br;GENTE;27/10/1999;;05/03/2020;;;1;;;;
143459;143459@testexp00.com.br;GENTE;03/11/1999;;05/03/2020;;;1;;;;
143461;143461@testexp00.com.br;MATEUS;19/08/1999;M;05/03/2020;CAPÃO DA CANOA;RS;1;;;;
143463;143463@testexp00.com.br;GENTE;11/11/1999;;05/03/2020;;;1;;;;
143465;143465@testexp00.com.br;ELITON;04/11/1952;M;05/03/2020;CURITIBA;PR;1;;;;
143466;143466@testexp00.com.br;ELISABETH;02/07/1999;;05/03/2020;;;1;;;;
143468;143468@testexp00.com.br;LIRIO;19/08/1999;;05/03/2020;;;1;;;;
143470;143470@testexp00.com.br;LIZIANE;30/05/1952;F;05/03/2020;NATAL;RN;1;;;;
143473;143473@testexp00.com.br;ANDREY;30/05/1952;M;05/03/2020;NOVA MUTUM;MT;0;;;;
143477;143477@testexp00.com.br;CAROLINA;30/05/1952;;05/03/2020;;;1;;;;
143479;143479@testexp00.com.br;CARLOS;03/11/1952;M;05/03/2020;FLORIANÓPOLIS;SC;1;;;;
143481;143481@testexp00.com.br;LUIZ;03/11/1952;;05/03/2020;;;1;;;;
143484;143484@testexp00.com.br;FERNANDA;03/11/1952;;05/03/2020;;;1;;;;
143487;143487@testexp00.com.br;SILVIA;24/08/1931;;05/03/2020;;;1;;;;
143489;143489@testexp00.com.br;ANDRE;24/08/1931;M;05/03/2020;PORTO ALEGRE;RS;1;;;;
143494;143494@testexp00.com.br;JOSEANE;24/12/1992;;05/03/2020;;;1;;;;
143501;143501@testexp00.com.br;FILIPE;24/08/1931;;05/03/2020;;;1;;;;
143507;143507@testexp00.com.br;WAGNER;10/06/1988;;06/03/2020;;;1;;;;
143512;143512@testexp00.com.br;ELIS;11/06/1988;F;06/03/2020;CURITIBA;PR;1;;;;
143514;143514@testexp00.com.br;ANDRESSA;28/06/1988;F;06/03/2020;CANOAS;RS;1;;;;
143516;143516@testexp00.com.br;NILMA;28/06/1988;F;06/03/2020;CANOAS;RS;0;;;;
143519;143519@testexp00.com.br;HELOISA;28/06/1988;F;06/03/2020;PORTO ALEGRE;RS;1;;;;
143527;143527@testexp00.com.br;CARLA;29/06/1988;;06/03/2020;;;1;;;;
143529;143529@testexp00.com.br;MARTA;29/06/1988;;06/03/2020;;;1;;;;
143531;143531@testexp00.com.br;OLAVO;06/07/1988;M;06/03/2020;PORTO ALEGRE;RS;1;;;;
143533;143533@testexp00.com.br;BRENT;09/07/1988;M;06/03/2020;GRAMADO;RS;1;;;;
143537;143537@testexp00.com.br;GLAUBER;09/07/1988;;06/03/2020;;;1;;;;
143539;143539@testexp00.com.br;GLAUBER;13/07/1988;;06/03/2020;;;1;;;;
143541;143541@testexp00.com.br;GLAUBER;15/07/1988;;06/03/2020;;;1;;;;
143543;143543@testexp00.com.br;ALEXANDRE;15/07/1988;;06/03/2020;;;1;;;;
143546;143546@testexp00.com.br;EDUARDO;31/08/1988;;06/03/2020;;;1;;;;
143548;143548@testexp00.com.br;RAUL;19/09/1988;;06/03/2020;;;1;;;;
143550;143550@testexp00.com.br;RAUL;20/09/1988;;06/03/2020;;;1;;;;
143551;143551@testexp00.com.br;MARIA;20/10/1988;;06/03/2020;;;1;;;;
143553;143553@testexp00.com.br;CHARLES;20/10/1988;M;06/03/2020;PASSO FUNDO;RS;0;;;;
143557;143557@testexp00.com.br;ABELARDO;02/11/1988;;06/03/2020;;;1;;;;
143559;143559@testexp00.com.br;SERGIO;02/11/1988;;06/03/2020;;;1;;;;
143563;143563@testexp00.com.br;LAERCIO;28/11/1988;;06/03/2020;;;1;;;;
143565;143565@testexp00.com.br;CLAUDIO;15/12/1988;;06/03/2020;;;1;;;;
143567;143567@testexp00.com.br;SIMONE;07/05/1999;F;06/03/2020;XANGRI-LÁ;RS;1;;;;
143569;143569@testexp00.com.br;CARLOS;07/05/1999;M;06/03/2020;PORTO ALEGRE;RS;1;;;;
143572;143572@testexp00.com.br;ISABELA;07/05/1999;F;06/03/2020;BRASÍLIA;DF;0;;;;
143573;143573@testexp00.com.br;LUIZA;11/05/1999;F;06/03/2020;BRASÍLIA;DF;0;;;;
143579;143579@testexp00.com.br;RODRIGO;22/05/1999;M;06/03/2020;GRAMADO;RS;1;;;;
143580;143580@testexp00.com.br;KLAUDIO;19/07/1999;;06/03/2020;;;0;;;;
143584;143584@testexp00.com.br;FLAVIO;03/11/1952;;06/03/2020;;;1;;;;
143586;143586@testexp00.com.br;DANIELE;24/08/1931;;06/03/2020;;;1;;;;
143588;143588@testexp00.com.br;VIVIANE;29/05/1992;;06/03/2020;;;1;;;;
143589;143589@testexp00.com.br;JOSEANE;25/06/1992;;06/03/2020;;;1;;;;
143591;143591@testexp00.com.br;LOURENA;28/08/1992;F;06/03/2020;PIRACICABA;SP;1;;;;
143595;143595@testexp00.com.br;CARLOS;28/08/1992;;06/03/2020;;;1;;;;
143598;143598@testexp00.com.br;HELENA;28/10/1992;F;06/03/2020;ABDON BATISTA;SC;1;;;;
143600;143600@testexp00.com.br;MARLUZE;02/11/1992;F;06/03/2020;PASSO FUNDO;RS;1;;;;
143602;143602@testexp00.com.br;CAMILA;22/12/1999;F;06/03/2020;PORTO ALEGRE;RS;1;;;;
143604;143604@testexp00.com.br;ELCI;15/06/1952;F;06/03/2020;PASSO FUNDO;RS;1;;;;
143606;143606@testexp00.com.br;EDUARDO;14/07/1988;;06/03/2020;;;1;;;;
143607;143607@testexp00.com.br;CAMILA;08/10/1952;F;06/03/2020;CURITIBA;PR;0;;;;
143608;143608@testexp00.com.br;LUIZINHA;19/11/1952;F;06/03/2020;PASSO FUNDO;RS;0;;;;
143610;143610@testexp00.com.br;JOSE;02/01/1931;M;06/03/2020;CURITIBA;PR;1;;;;
